label,text
0,ooooh tonight not goin as well as planned   gonna hav a bath &amp; try chillax. Hope everyone else is enjoyin their Sat nights!!
0,"@shanatg i'm really sorry  demerits is a good idea, if there was a conduct grade girls would freak out more about good behavior"
0,"one sheep, two sheep, three sheep, four sheep, aaaarrrggghhh "
0,@justcreative i dont think so. i still keep getting random/spam followers 
0,"Ughhh, Nikki and Paulo. What baad memories. "
0,"@escurel I also agree, seriously nothing good on tv "
0,I still can't find my music  Trekked all the way into school to look but no luck - nice to see everyone though.
1,: having Union BBQ today and we are expecting to have another beautiful day in Toronto.  Listening to Viva La Vida Coldplay.  
0,i'm soo ill  lunch soon tho
1,@CesLSU Thank you for the #followfriday 
0,"@xoMusicLoverxo I know what you mean. This ipod is technically my moms, but I kind of &quot;borrowed&quot; it. I reached the max limit a day ago "
1,@eval08 Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip 
0,@xbllygbsn  sore stomach or..? :$. they do? was that who was phoning? :$.
1,First day of orientation!!! Yayyy soo excited!! 
0,"@streeterstevens you broke the internet again?!..... i broke my iphone  what a sad, sad, day."
1,playing guitar 
0,something's missing 
0,"last night in Shanghai, then off to the States in the morning. I'll miss u China! "
0,Yall any Italian got twitter?? 
1,@1indienation i'm adjusting my underpants in the hope that the upload signal will be better.  ha!  - yeah i was uploading/syncing.
0,I have no enthusiasm to complete this assignment 
0,she got in my face and had the nerve to tell me to act like a lady. She's still bitching. Called her a fucking bitch in front of my mom. 
1,... enjoying my work day... heading home to let Piper out in a bit! 
1,"@mikeschmid usually, but i wasn't in the best of health when i made my follow friday. the sick will be represented next ff. "
1,"@homebrewmstr Yeah, but that doesn't mean that its not cold at 6 am.  I'm still used to the tropics "
1,"@HayleyyFitch hahaha i've loved him since sharkboy&amp;lavagirl  but yeah, you know, we only have to wait till november, gahhh! "
0,"wish i was seeing mcfly either tonight or tomorrow  arrrh well, at least i've seen them once this week already aha"
0,@mhh I hear it was awesome. I gotta wait for it to show up on hulu 
0,someone threw my Red Bull away 
1,@alicialee17 http://twitpic.com/6ap7d sry i miss some minutes i was using my degree... lol 
0,walked 24 km in the last 2 days for doee 
1,Just woken up 
0,'s Wii Fit age is 43  Looks like I have more work to do!
1,"YO, @woaharjay Hacked Baidens Twitter again. Basicly Baiden &amp; I Fail At sleep. That is all. BYE  http://tinyurl.com/nhzb34"
1,http://twitpic.com/666bi - My awesome new scooter 
1,@TheTAZZone ooooohhh ty sooooo much 
1,"Alright, up and running again, was it the pig flu....?? Naaahhhh "
1,"tired , I just wanna sleep , goodnight and goodbyr twitterians "
1,Another grass photo... but thats what i did yesterday  http://tinyurl.com/nk3p92
0,Forcing this nasty toast down my throat BLAH!!! HJGKFDHJKDFJDJKD 
1,"@pastormlee you did a great job in first service!! Especially liked the part about walmart and buying water, funyons and ammo "
1,rn@tygerbaby with thanks  â« http://blip.fm/~8b307
1,@kaiLoDelf i see.. sure get some rest now.. church wont wait for you if you are late tomorrow.. 
0,@emoisforluvers it seems to be all the good shops that go out of business. Like Woolworths 
1,So excited! Just got my first official grant for Zion Project that I applied for 
0,@latinluvly aww why not??  They r the cutest things in the world so easy to love them n they love u back so much (sniffles)
0,Fuck work ahh lebron james  have a nice day!
1,Getting ready tonight for tonights wonderful Events. 
1,@kitsuko Shame on you!  You should have applied for those ones too. 
1,"the Hub are organizing a Summerschool, brilliant http://www.hubsummerschool.nl/ come and change the world "
0,@ashleyalysa   I still love you.
1,@relysh You know you miss it! You should come back 
1,@solangeknowles And that's what makes you an amAzing MOTHER  HAPPY MOTHERS DAY SOLO!! LUV YA!!
1,@BayouBengal56 I'm starting to think you don't even watch LOST...  But you might be on to something - I'll let you know next year.
1,@katzy I do love a good car boot sale. I loved buying old stamps and books. Ah those were the days. Enjoy. 
0,Doesn't think I'll make the show tonight. 
1,Take me out to the ball game...   
1,"@MyDailyMadness  If you want other people to follow them, often it helps to say something about them -even a word or 2. "
0,"Hmm,I should be helping my Boss &amp; Co-worker but I think i'm just going to chill!lol!Sorry "
0,"@BalderKongen meh--not tonight.  too late for me to get the pizza dough started   (I thought about doing it, but forgot!)"
0,"@Antoniablue Of course, I need something to SHOW and agent. That's where me + The Novel = Fail. "
0,@MeganClay  I'll prob be gone by then    guess youll be making another european trip huh?
0,Bought a gap shirt and now im broke  - http://tweet.sg
1,@thirteensenses Cool stuff 
0,@hanajibu I feel your pain 
1,new post on whatisyourvice.blogspot.com   check it out.....please 
0,@Anuuum Streaming thru webhush.com Actually its lagging behind like 2 deliveries. Not an over !  This Malinga over sucked just 2 runs 
1,@megha817 intuitive...very very intuitive...over online n long distance too 
0,I've seen Sam 3 times today on separate occasions. I'm going to miss the Cranes so much  
1,At the mall with my friends 
1,http://twitpic.com/6vm1o - UP in 3D with @kroehm such a cute movie 
0,"@softeyes It was fun, and I love you loads. I tried to call Heim, but I got the same response she's given me since before my birthday. "
1,just back from the Dogs Trust 
0,"Feeling sad, my Hard disk crashed on me when I was abt to upload old pics! "
1,"@lisanichole714 What up Lisa, appreciate the shout out "
0,trying to personalize my tweeter but it wont work 
1,"@smartpassive Very sweet of you, seriously. I think it was an issue bc  your post was so funny (re sex/exercise, etc.), so many clicked "
1,@kaotic2 Good morning kind sir! 
0,@michaelboss dont use twitter or fb on mobile yet 
0,@warningmark and i upgraded to leopard so why does yours look so sophisticated  i am jealous.
1,@batarde Love that!  I am on Season 3.  I'm late to the party. 
1,"@noaeperera Goodluck, chuu~!! I know u'll do well, ur English is already so good! "
0,@imdinnar Yeah.  do you understand their language?
0,@TweetPhoto i lost my phone and didn't bring my camera. i'm so sad. 
1,"@AchtungMusic haha. I know. Why are you up so early, then? "
0,Just bought and watched hes just not that into u. I love this movie but it makes me want what i dont have.  lol
1,Headed to take a fabulous nap 
1,@devildarkhead Now u have all the time to relax  Have a nice month!!!
0,I'm just listenin to my prayer n worship cd BiZniS   come to church wit me!!
1,"@hanekomu was wondering why you didn't buy them while you were there in Japan  it was out in March, and haven't been available digitally"
1,@playspymaster I want an invite! can i join?! 
0,"going to grab some pseudo food, then attempt to get this wordpress shit done. "
0,@JPcashcash if you see this...since your in GR tonight you should come see me in Muskegon since I can't make it to the show 
0,@spinlighttony I just saw the dates. TOTALLY BUMMED. There are 3 around me but I'm in Atlanta! 
0,"damn fight night 4 demo won't load, keeps crashing at the first screen. time to delete and re download i think "
1,I feel all weird and grown up-ish after getting my ... Engagament ring.  It's beautiful. And shiny. Must state at the shiny ...
0,"@luvroni - well, hope I didn't wake you...  "
0,@KenzieeeLynn  sorry...looks like were both having a sucky night
0,duh. going back to makati  i'll miss the online world! AMP!
0,"is wishing she didn't have work today, cause look at the weather!  "
0,This makes me miss The Honda Civic Tour   http://www.youtube.com/watch?v=vbL_rdckpMw
0,"@MsPrettyBoriqua you damn loser,  what you doing tonight"
1,"@Janet_Reid Lol. It was the dissing of the were-octopus that did you in. However, he redeems himself by rescuing you from a were-spider. "
1,@Endochick @momtojake Firefox is very stable and efficient. I also recommend! 
1,everyone... @jdaflip is comin to town tomorrow say yaaay  gonna be at that parade wednesday... tell all ur banger homies NO SHOOTING.
1,@dannygokey i cant wait to see you in the american idol concert 
0,"Just run for an &quot;ambulance&quot; bare foot, in pyjama in the street! Original eh! Well....no it's not a dream "
1,@yyoyoma a pretty delicious sounding one  lol
0,"just had a lovely walk with my dog. now, to work "
1,Ohhhh hahha thanks junior that's sweet 
1,"@xconway I dunno yet, I'm in a club rather drunk in a club! I got that booom boom pow  what you doing?"
1,@deathangel0123 Fine as a healthy puppy 
1,"@sassisam i prescribe u perky pop music, and set up with a blanket on the couch! "
1,"Chris Miles was in my dream last night. No, not Joe Dempsie. Chris Miles. There is a difference. "
1,Good morning twits  enjoy your day.
1,"@boysnoize cher used it even before then  excellent point, though"
1,Oh... I also just finished my tea!! Quite nice even when cold 
0,"Poor oldie collie is  13.5Kg, should be about 24. Still very wobbly and balance isn't right. "
0,@FLS_Carnage ur twts still on tehran since default locaioin for this profile.. 
0,@purrsikat I see hardcore and psytrance but no dnb  Anyone feel like putting on a dnb night? :p
0,Aww she broke her tiara  but she loooved her dora vanity!
0,i'm so in love 
1,"@DaisyCurlyCat oh wow, daisy, that is TOO cute for words!! "
1,@Entregreeneur do you mind if i ask who you went with? 
1,@FenixDean ive been hulu'ing the past several hours 
0,"@lisuhh yes, I'd love to joiin. But I have to save my money for all of our shenanigans this summer "
0,@DenaCeleste : Because it was sad 
0,What recommendations for a free email client for Nokia phones that must handle Hotmail.  Flurrymail goes offline this week  #lazyweb
0,"@andy_lamb Anything you want done baby, I do it naturally  "
1,@AlySedai thank you for the shout out for follow friday! Very sweet! 
1,@AslanWRP oh yes. they fundamentalists through and through. most of their articles read like satire. 
0,rly wanna go 2nd miley date but its all sold out  cos im not going away now cos jess is working all christmas
1,Nine seven hours and twenty seven minutes that's right 
1,@officialkathyg right on  hehe
1,"Photo: lowgun: I donât know, I donât think they look so bad  Youâre such a boy. what would i wear with... http://tumblr.com/x1z1xb1jt"
0,Today is starting out horribly 
1,@davidptdf HaHa Its Fun 
1,Marilyn Manson loves Max Raabe  I love his music too
1,@GabiMonti Good Night and good luck on that test 
1,@tn_femme I am well. I feel drowsy...I stayed on the phone wayyyyyy to long laughing at people. I'm paying 4 it now. Going 2 pride 2day 
0,@Tiny_Spark Oh I'm sorry  Em its http://bit.ly/6DWxO   hope you like it!
1,@marramgrass I hope it's only like that - that way I can manage it! 
1,Today: Clay pigeon shooting 
1,reading news on my Iphone. Later today will read my new book 
1,@droccc any time! ask and ye shall receive 
1,In love with Sunrise's song 6-0  It's so gay and overly cute and &quot;I'm gonna win this little game 6-0&quot; sounds sooo out of place. &lt;3 Popgasm
1,"@aplusk and Amanda Peet in A lot Like Love. Loves it.. Classic, really "
1,it's supposed to be hot today... but it's still lovely chilly and cloudy and windy 
0,@nessie111 lol i love how everyones said that! Im missing it 
0,"@SueRK Yes, although it's now rather dark and persisting down   Working on what I've been promised is the last Minglish text ...Yay!!"
1,Is at Nina's casa.   ~AfterTonight&lt;3
0,Ahhh english tests tomorrow   Atleats i still have double art right?
0,The extended forecast has rain every day from 2morrow til next Tues -gonna be a tough start 2 E's Summer Vaca - lots of indoor activities 
0,"@kkhess13 Hello well it's friday afternoon now and it has not rained today, however the clouds are rolling back in and rain all weekend "
